b'id',b'lat',b'lon',b'user',b'uid',b'version',b'changeset',b'timestamp' 
b'3134614897',b'33.6824956',b'-117.8134207',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:26Z'
b'3134614907',b'33.6819175',b'-117.8121600',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:26Z'
b'3134614917',b'33.6815994',b'-117.8117362',b'Christine_E',b'1707766',b'2',b'26137631',b'2014-10-17T06:03:51Z'
b'3134614927',b'33.6819765',b'-117.8121483',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:26Z'
b'3134615037',b'33.6827271',b'-117.8128165',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:26Z'
b'3134615047',b'33.6827933',b'-117.8141651',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:27Z'
b'3134615057',b'33.6836905',b'-117.8144765',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:27Z'
b'3134615067',b'33.6840054',b'-117.8148422',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:27Z'
b'3134615077',b'33.6840256',b'-117.8142579',b'Christine_E',b'1707766',b'1',b'26137598',b'2014-10-17T05:59:27Z'
b'3134625394',b'33.6824788',b'-117.8118167',b'Christine_E',b'1707766',b'1',b'26137631',b'2014-10-17T06:03:50Z'
b'3134653390',b'33.6846136',b'-117.8388762',b'Christine_E',b'1707766',b'1',b'26138040',b'2014-10-17T06:48:38Z'
b'3134653407',b'33.6812870',b'-117.8370456',b'Christine_E',b'1707766',b'1',b'26138040',b'2014-10-17T06:48:38Z'
b'3134653419',b'33.6809901',b'-117.8366540',b'Christine_E',b'1707766',b'1',b'26138040',b'2014-10-17T06:48:38Z'
b'3134653629',b'33.6787246',b'-117.8409133',b'Christine_E',b'1707766',b'1',b'26138040',b'2014-10-17T06:48:38Z'
b'3134653639',b'33.6782827',b'-117.8410340',b'Christine_E',b'1707766',b'1',b'26138040',b'2014-10-17T06:48:39Z'
b'3134653649',b'33.6822715',b'-117.8368477',b'Adam Martin',b'1539368',b'2',b'89104384',b'2020-08-07T17:59:58Z'
b'3134653662',b'33.6840326',b'-117.8346792',b'interdite',b'9576097',b'3',b'69311624',b'2019-04-17T14:19:30Z'
b'3134653688',b'33.6835501',b'-117.8349883',b'Christine_E',b'1707766',b'1',b'26138040',b'2014-10-17T06:48:39Z'
b'3134653699',b'33.6826065',b'-117.8350882',b'hofoen',b'52797',b'2',b'39243615',b'2016-05-11T14:28:46Z'
b'3134701028',b'33.6832020',b'-117.8336740',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:17Z'
b'3134703838',b'33.6820627',b'-117.8347150',b'Grayfox88',b'6869539',b'2',b'53964037',b'2017-11-21T01:05:14Z'
b'3134703848',b'33.6816764',b'-117.8351318',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:17Z'
b'3134703858',b'33.6819019',b'-117.8357434',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703868',b'33.6816697',b'-117.8353062',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703878',b'33.6807298',b'-117.8357545',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703888',b'33.6804265',b'-117.8356468',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703898',b'33.6810984',b'-117.8351291',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703908',b'33.6841829',b'-117.8450050',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703918',b'33.6837878',b'-117.8449460',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:18Z'
b'3134703928',b'33.6812948',b'-117.8396862',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:19Z'
b'3134703938',b'33.6819259',b'-117.8393902',b'Grayfox88',b'6869539',b'2',b'53963775',b'2017-11-21T00:37:35Z'
b'3134703948',b'33.6824308',b'-117.8417730',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:19Z'
b'3134703958',b'33.6823011',b'-117.8394176',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:19Z'
b'3134703982',b'33.6820012',b'-117.8431878',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:20Z'
b'3134703992',b'33.6814465',b'-117.8423309',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:20Z'
b'3134704002',b'33.6808685',b'-117.8419741',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:20Z'
b'3134704026',b'33.6800002',b'-117.8410085',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:20Z'
b'3134704036',b'33.6798596',b'-117.8414484',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:20Z'
b'3134704046',b'33.6804957',b'-117.8433984',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:21Z'
b'3134704068',b'33.6815169',b'-117.8421015',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:21Z'
b'3134704078',b'33.6820609',b'-117.8431469',b'Fluffy89502',b'10165657',b'2',b'84926702',b'2020-05-09T06:28:33Z'
b'3134704094',b'33.6821005',b'-117.8452196',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:21Z'
b'3134704104',b'33.6804790',b'-117.8418306',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:21Z'
b'3134704114',b'33.6797031',b'-117.8411804',b'Christine_E',b'1707766',b'1',b'26138544',b'2014-10-17T07:32:22Z'
b'3134722530',b'33.6986457',b'-117.8229465',b'd5f40e1632',b'6123527',b'2',b'76667978',b'2019-11-05T21:06:07Z'
b'3134722541',b'33.6989188',b'-117.8260114',b'd5f40e1632',b'6123527',b'3',b'76833326',b'2019-11-08T23:33:44Z'
b'3134722556',b'33.6998083',b'-117.8283109',b'd5f40e1632',b'6123527',b'3',b'76831480',b'2019-11-08T21:51:55Z'
b'3134722566',b'33.6998128',b'-117.8274735',b'd5f40e1632',b'6123527',b'2',b'76831480',b'2019-11-08T21:51:55Z'
b'3134722576',b'33.6983543',b'-117.8256416',b'd5f40e1632',b'6123527',b'2',b'76831480',b'2019-11-08T21:51:55Z'
b'3134722586',b'33.6990893',b'-117.8244266',b'd5f40e1632',b'6123527',b'2',b'76831480',b'2019-11-08T21:51:55Z'
b'3134722596',b'33.6987071',b'-117.8231521',b'd5f40e1632',b'6123527',b'2',b'76667978',b'2019-11-05T21:06:07Z'
b'3134722606',b'33.6990724',b'-117.8221533',b'd5f40e1632',b'6123527',b'2',b'76667978',b'2019-11-05T21:06:07Z'
b'3134722616',b'33.6987626',b'-117.8210851',b'Christine_E',b'1707766',b'1',b'26138856',b'2014-10-17T07:57:59Z'
b'3134722626',b'33.6989806',b'-117.8202534',b'SJFriedl',b'2709708',b'2',b'32031791',b'2015-06-17T15:26:37Z'
b'3134722636',b'33.6990080',b'-117.8190091',b'Christine_E',b'1707766',b'1',b'26138856',b'2014-10-17T07:57:59Z'
b'3167584776',b'33.6812736',b'-117.7962048',b'Aaron Lidman',b'53073',b'1',b'26560533',b'2014-11-04T23:17:54Z'
b'3167584786',b'33.6815488',b'-117.7966327',b'Aaron Lidman',b'53073',b'1',b'26560533',b'2014-11-04T23:17:54Z'
b'3167584796',b'33.6816778',b'-117.7960591',b'Aaron Lidman',b'53073',b'1',b'26560533',b'2014-11-04T23:17:54Z'
b'3167584806',b'33.6825457',b'-117.7897012',b'mcingara',b'10271430',b'2',b'79050006',b'2019-12-31T10:01:37Z'
b'3175607094',b'33.6803687',b'-117.7792438',b'Zian Choy',b'296869',b'1',b'26651543',b'2014-11-08T21:05:46Z'
b'3175607104',b'33.6807779',b'-117.7780746',b'Zian Choy',b'296869',b'1',b'26651543',b'2014-11-08T21:05:46Z'
b'3175727683',b'33.7218038',b'-117.7709884',b'Zian Choy',b'296869',b'1',b'26653048',b'2014-11-08T22:26:46Z'
b'3185162563',b'33.6849208',b'-117.8535878',b'SJFriedl',b'2709708',b'3',b'49908144',b'2017-06-29T06:19:14Z'
b'3185162582',b'33.6857467',b'-117.8564630',b'yaswap',b'7278518',b'5',b'56167653',b'2018-02-08T03:23:55Z'
b'3185162592',b'33.6860992',b'-117.8561759',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:43:04Z'
b'3185162607',b'33.6864517',b'-117.8552676',b'Aaron Lidman',b'53073',b'2',b'29703250',b'2015-03-24T13:24:14Z'
b'3185162624',b'33.6867371',b'-117.8561078',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:43:05Z'
b'3185162639',b'33.6869193',b'-117.8553713',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:43:05Z'
b'3185162767',b'33.6873927',b'-117.8557473',b'Aaron Lidman',b'53073',b'2',b'29703250',b'2015-03-24T13:24:14Z'
b'3185162791',b'33.6880268',b'-117.8555424',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:43:06Z'
b'3185162802',b'33.6887041',b'-117.8540503',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:43:06Z'
b'3185182045',b'33.6762237',b'-117.8318906',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:56:59Z'
b'3185182055',b'33.6767260',b'-117.8330562',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:57:00Z'
b'3185185865',b'33.6773920',b'-117.8319009',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:57:00Z'
b'3185185875',b'33.6777301',b'-117.8323604',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:57:00Z'
b'3185185885',b'33.6782294',b'-117.8347553',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:57:00Z'
b'3185185895',b'33.6789977',b'-117.8321672',b'SJFriedl',b'2709708',b'2',b'30783844',b'2015-05-04T16:31:48Z'
b'3185185905',b'33.6796183',b'-117.8311385',b'SJFriedl',b'2709708',b'2',b'30783844',b'2015-05-04T16:31:48Z'
b'3185185915',b'33.6803024',b'-117.8309522',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:57:01Z'
b'3185185925',b'33.6809588',b'-117.8323809',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:57:01Z'
b'3185190792',b'33.6754506',b'-117.8327545',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:59:37Z'
b'3185190802',b'33.6773991',b'-117.8342308',b'Aaron Lidman',b'53073',b'1',b'26763628',b'2014-11-13T19:59:37Z'
b'3209907323',b'33.7293104',b'-117.8001645',b'd5f40e1632',b'6123527',b'3',b'68802442',b'2019-04-02T16:51:43Z'
b'3209908530',b'33.7228084',b'-117.8031756',b'n76',b'318696',b'2',b'56506655',b'2018-02-20T00:17:16Z'
b'3209915842',b'33.7260853',b'-117.8032209',b'gabis_telenav',b'2929338',b'2',b'36028929',b'2015-12-18T14:28:50Z'
b'3209915852',b'33.7278571',b'-117.8013980',b'd5f40e1632',b'6123527',b'7',b'76122304',b'2019-10-23T19:53:12Z'
b'3209916987',b'33.7232659',b'-117.7996463',b'SJFriedl',b'2709708',b'2',b'29621565',b'2015-03-20T18:44:19Z'
b'3209916998',b'33.7251837',b'-117.7977691',b'Zian Choy',b'296869',b'1',b'27101187',b'2014-11-28T22:21:29Z'
b'3209917013',b'33.7277071',b'-117.8014707',b'SJFriedl',b'2709708',b'2',b'29621565',b'2015-03-20T18:44:19Z'
b'3211891805',b'33.7281896',b'-117.7938502',b'Zian Choy',b'296869',b'1',b'27124896',b'2014-11-30T04:41:09Z'
b'3211891815',b'33.7289697',b'-117.7910158',b'Zian Choy',b'296869',b'1',b'27124896',b'2014-11-30T04:41:10Z'
b'3211891825',b'33.7291313',b'-117.7921511',b'Zian Choy',b'296869',b'1',b'27124896',b'2014-11-30T04:41:10Z'
b'3211891836',b'33.7292941',b'-117.7928163',b'Zian Choy',b'296869',b'1',b'27124896',b'2014-11-30T04:41:10Z'
b'3211891847',b'33.7302001',b'-117.7916586',b'Zian Choy',b'296869',b'1',b'27124896',b'2014-11-30T04:41:11Z'
b'3211897994',b'33.7220179',b'-117.7852204',b'Bhojaraj',b'4647004',b'2',b'60038309',b'2018-06-21T10:14:15Z'
b'3211898004',b'33.7252130',b'-117.7897695',b'Fluffy89502',b'10165657',b'2',b'77976722',b'2019-12-05T07:45:14Z'
b'3211898014',b'33.7273994',b'-117.7929392',b'Zian Choy',b'296869',b'1',b'27124979',b'2014-11-30T04:57:11Z'
b'3226246517',b'33.6376253',b'-117.8578114',b'PH_Mapper',b'2474344',b'1',b'27352960',b'2014-12-09T10:25:15Z'
b'3226263842',b'33.6292354',b'-117.8619449',b'PH_Mapper',b'2474344',b'1',b'27352960',b'2014-12-09T10:35:23Z'
b'3226263856',b'33.6301514',b'-117.8629194',b'Fluffy89502',b'10165657',b'3',b'74486632',b'2019-09-15T01:13:39Z'
b'3226266011',b'33.6372814',b'-117.8603710',b'PH_Mapper',b'2474344',b'1',b'27352960',b'2014-12-09T10:31:11Z'
b'3226266021',b'33.6372548',b'-117.8588738',b'PH_Mapper',b'2474344',b'1',b'27352960',b'2014-12-09T10:31:11Z'
b'3226266035',b'33.6359493',b'-117.8624278',b'Bill Sellin',b'6203853',b'3',b'53533012',b'2017-11-05T16:35:32Z'
b'3226274573',b'33.6150080',b'-117.8669606',b'PH_Mapper',b'2474344',b'1',b'27352960',b'2014-12-09T10:37:33Z'
b'3227558992',b'33.6923539',b'-117.7459260',b'Brandon5228',b'1906122',b'1',b'27369707',b'2014-12-10T03:59:19Z'
b'3235659784',b'33.6960818',b'-117.7360313',b'Nick_T',b'678281',b'1',b'27474525',b'2014-12-15T05:37:19Z'
b'3239936156',b'33.6950745',b'-117.8772438',b'drrd13',b'1510410',b'1',b'27535949',b'2014-12-17T18:22:14Z'
b'3243162290',b'33.6936954',b'-117.7272490',b'Brian@Brea',b'416346',b'1',b'27575386',b'2014-12-19T18:38:28Z'
b'3243162301',b'33.6934633',b'-117.7276459',b'Brian@Brea',b'416346',b'1',b'27575386',b'2014-12-19T18:38:29Z'
b'3243162311',b'33.6933964',b'-117.7276030',b'Brian@Brea',b'416346',b'1',b'27575386',b'2014-12-19T18:38:29Z'
b'3243162322',b'33.6933785',b'-117.7273563',b'Brian@Brea',b'416346',b'1',b'27575386',b'2014-12-19T18:38:29Z'
b'3250265521',b'33.6982374',b'-117.8003959',b'SJFriedl',b'2709708',b'2',b'35107929',b'2015-11-05T18:07:39Z'
b'3250265531',b'33.6989421',b'-117.7993381',b'SJFriedl',b'2709708',b'2',b'35107929',b'2015-11-05T18:07:40Z'
b'3250265541',b'33.6992904',b'-117.8008825',b'SJFriedl',b'2709708',b'2',b'35107929',b'2015-11-05T18:07:40Z'
b'3251122470',b'33.6922584',b'-117.8748586',b'JaapK',b'162732',b'2',b'27677626',b'2014-12-24T18:47:07Z'
b'3251122481',b'33.6931676',b'-117.8740789',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:40Z'
b'3251122492',b'33.6932699',b'-117.8734898',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:40Z'
b'3251122503',b'33.6922407',b'-117.8734558',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:40Z'
b'3251122514',b'33.6939806',b'-117.8766721',b'Clarke22',b'703694',b'4',b'79210391',b'2020-01-05T11:36:24Z'
b'3251122524',b'33.6936304',b'-117.8740156',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:40Z'
b'3251122534',b'33.6926976',b'-117.8741420',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:40Z'
b'3251122544',b'33.6939145',b'-117.8722396',b'JaapK',b'162732',b'2',b'27677626',b'2014-12-24T19:30:35Z'
b'3251122554',b'33.6926648',b'-117.8722718',b'JaapK',b'162732',b'2',b'27677626',b'2014-12-24T19:30:36Z'
b'3251122667',b'33.6911065',b'-117.8742161',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:41Z'
b'3251122677',b'33.6908276',b'-117.8762620',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:41Z'
b'3251122687',b'33.6920416',b'-117.8760436',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:41Z'
b'3251122697',b'33.6931737',b'-117.8751946',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:41Z'
b'3251122707',b'33.6933784',b'-117.8757155',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:42Z'
b'3251122718',b'33.6915982',b'-117.8746300',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:42Z'
b'3251122728',b'33.6930374',b'-117.8738946',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:42Z'
b'3251122738',b'33.6910651',b'-117.8773164',b'JaapK',b'162732',b'2',b'27688681',b'2014-12-25T12:58:21Z'
b'3251122748',b'33.6913751',b'-117.8735579',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:42Z'
b'3251122758',b'33.6934191',b'-117.8737855',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:42Z'
b'3251122868',b'33.6932957',b'-117.8763812',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:43Z'
b'3251122879',b'33.6935958',b'-117.8755780',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:21:43Z'
b'3251122889',b'33.6938545',b'-117.8749827',b'reswara',b'10145799',b'2',b'78865039',b'2019-12-26T05:41:32Z'
b'3251122899',b'33.6903294',b'-117.8766590',b'Clarke22',b'703694',b'3',b'79210391',b'2020-01-05T11:36:24Z'
b'3251140822',b'33.6921865',b'-117.8747906',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:01Z'
b'3251140832',b'33.6924445',b'-117.8756662',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:01Z'
b'3251140842',b'33.6922602',b'-117.8751232',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:01Z'
b'3251140852',b'33.6925675',b'-117.8754324',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:01Z'
b'3251140962',b'33.6913630',b'-117.8758769',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:01Z'
b'3251140972',b'33.6919098',b'-117.8761881',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:01Z'
b'3251140982',b'33.6922312',b'-117.8751232',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:02Z'
b'3251140992',b'33.6923494',b'-117.8731894',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:02Z'
b'3251141002',b'33.6916199',b'-117.8757325',b'JaapK',b'162732',b'2',b'27739230',b'2014-12-27T20:20:26Z'
b'3251141012',b'33.6908698',b'-117.8776794',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:02Z'
b'3251141022',b'33.6920236',b'-117.8759386',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:02Z'
b'3251141032',b'33.6921196',b'-117.8761156',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:02Z'
b'3251141042',b'33.6922622',b'-117.8744582',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:03Z'
b'3251141052',b'33.6923361',b'-117.8760218',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:03Z'
b'3251141062',b'33.6916398',b'-117.8750481',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:03Z'
b'3251141072',b'33.6931573',b'-117.8757509',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:03Z'
b'3251141082',b'33.6922557',b'-117.8724437',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:03Z'
b'3251141092',b'33.6912492',b'-117.8761773',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:03Z'
b'3251141102',b'33.6918741',b'-117.8741254',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:04Z'
b'3251141112',b'33.6917491',b'-117.8757911',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:04Z'
b'3251141122',b'33.6920974',b'-117.8747251',b'SJFriedl',b'2709708',b'2',b'49976343',b'2017-07-02T03:26:36Z'
b'3251141132',b'33.6933425',b'-117.8757911',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:04Z'
b'3251141142',b'33.6913139',b'-117.8753459',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:04Z'
b'3251141152',b'33.6919685',b'-117.8765283',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:04Z'
b'3251141162',b'33.6919210',b'-117.8759681',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:04Z'
b'3251141172',b'33.6921136',b'-117.8741748',b'SJFriedl',b'2709708',b'2',b'49976343',b'2017-07-02T03:26:36Z'
b'3251141182',b'33.6933091',b'-117.8758555',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:05Z'
b'3251141192',b'33.6931595',b'-117.8759520',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:05Z'
b'3251141202',b'33.6924588',b'-117.8757884',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T18:47:05Z'
b'3251152089',b'33.6927978',b'-117.8736752',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:00:28Z'
b'3251152100',b'33.6927206',b'-117.8742426',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:00:28Z'
b'3251153398',b'33.6920549',b'-117.8740235',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:03:15Z'
b'3251153408',b'33.6921977',b'-117.8737365',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:03:15Z'
b'3251153817',b'33.6913905',b'-117.8754035',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:05:09Z'
b'3251165222',b'33.6919678',b'-117.8753941',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:29Z'
b'3251165232',b'33.6919879',b'-117.8752091',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:29Z'
b'3251165243',b'33.6919857',b'-117.8753056',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:29Z'
b'3251165254',b'33.6920749',b'-117.8756007',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:29Z'
b'3251165464',b'33.6919288',b'-117.8754089',b'JaapK',b'162732',b'2',b'27739230',b'2014-12-27T20:15:02Z'
b'3251165475',b'33.6919223',b'-117.8751187',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:29Z'
b'3251165485',b'33.6920035',b'-117.8757187',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:30Z'
b'3251165495',b'33.6920147',b'-117.8752412',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:30Z'
b'3251165506',b'33.6920593',b'-117.8753351',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:19:30Z'
b'3251165831',b'33.6923328',b'-117.8738508',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:21:55Z'
b'3251165841',b'33.6922871',b'-117.8738194',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:21:55Z'
b'3251167765',b'33.6929778',b'-117.8756691',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:23:14Z'
b'3251167775',b'33.6928575',b'-117.8756494',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:23:14Z'
b'3251175566',b'33.6928983',b'-117.8740790',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:26:23Z'
b'3251179383',b'33.6930741',b'-117.8744723',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:30:34Z'
b'3251179393',b'33.6929763',b'-117.8745221',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:30:35Z'
b'3251180113',b'33.6926284',b'-117.8733101',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:34:12Z'
b'3251180688',b'33.6928471',b'-117.8735381',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T19:34:50Z'
b'3251192781',b'33.6921567',b'-117.8767557',b'JaapK',b'162732',b'2',b'27710370',b'2014-12-26T15:14:21Z'
b'3251192792',b'33.6912961',b'-117.8762954',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:00:19Z'
b'3251192802',b'33.6917756',b'-117.8774661',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:00:20Z'
b'3251192813',b'33.6917430',b'-117.8761860',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:00:20Z'
b'3251192823',b'33.6918666',b'-117.8775572',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:00:20Z'
b'3251192833',b'33.6920302',b'-117.8769172',b'marthaleena',b'5659851',b'2',b'59763808',b'2018-06-12T06:43:27Z'
b'3251192843',b'33.6920822',b'-117.8770825',b'marthaleena',b'5659851',b'2',b'59763808',b'2018-06-12T06:43:27Z'
b'3251194169',b'33.6905104',b'-117.8760176',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:03:23Z'
b'3251194179',b'33.6903771',b'-117.8767695',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:03:23Z'
b'3251194189',b'33.6908218',b'-117.8753347',b'JaapK',b'162732',b'1',b'27677626',b'2014-12-24T20:03:23Z'
